query_id,treatment_id,parent_node,Async Capable,Parent Relationship,Parallel Aware,Node Type,Plan Rows,Output,input_rows,output_rows,left_child_input_actual_rows,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,Peak Memory Usage,Original Hash Buckets,Original Hash Batches,shared_read_blocks_log,run_id,execution_log_time,dbname,data_folder_name
107597,6,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],0,0,0,1874,0.0,0.0,0.0008571428571427286,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.255272505103306,0,0.0003720929674166847,mathso,ce_mathso
107598,0,Hash Join,False,Inner,False,Hash,1,['t.id'],0,0,0,1,0.0,0.0,0.0009999999999999,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0004340774793185929,mathso,ce_mathso
107598,0,Hash Join,False,Inner,False,Hash,3,"['u.id', 'u.reputation', 'pa.parentid', 'pt.postid']",0,0,0,3,0.0,0.0,0.0002857142857156286,1.0,22804.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.3580300765769575,0,0.00012406641475752633,mathso,ce_mathso
107598,0,Hash Join,False,Inner,False,Hash,994,"['u.id', 'u.reputation']",1006,1006,1006,994,0.0,0.0,0.42971428571428705,1.0,22739.0,0.0,0.0,0.0,0.0,48.0,1024.0,1.0,4.356790460351716,0,0.15524925667110712,mathso,ce_mathso
107598,0,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],0,0,0,1874,0.0,0.0,0.0004285714285713857,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.00018608633373467902,mathso,ce_mathso
107598,6,Hash Join,False,Inner,False,Hash,1,['t.id'],0,0,0,1,0.0,0.0,0.0014285714285714858,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0006199779524018819,mathso,ce_mathso
107598,6,Hash Join,False,Inner,False,Hash,3,"['u.id', 'u.reputation', 'pa.parentid', 'pt.postid']",0,0,0,3,0.0,0.0,0.0005714285714272001,1.0,22756.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.357115009510384,0,0.0002480973971510603,mathso,ce_mathso
107598,6,Hash Join,False,Inner,False,Hash,994,"['u.id', 'u.reputation']",1006,1006,1006,994,0.0,0.0,0.4178571428571404,1.0,22739.0,0.0,0.0,0.0,0.0,48.0,1024.0,1.0,4.356790460351716,0,0.1516324754208951,mathso,ce_mathso
107598,6,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],0,0,0,1874,0.0,0.0,0.0008571428571427714,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.255272505103306,0,0.0003720929674166847,mathso,ce_mathso
107602,0,Hash Join,False,Inner,False,Hash,1,['t.id'],0,0,0,1,0.0,0.0,0.0013333333333333001,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0005786736124683755,mathso,ce_mathso
107602,0,Hash Join,False,Inner,False,Hash,65,"['u.id', 'u.reputation', 'u.location', 'pa.parentid', 'pt.postid']",0,0,0,65,0.0,0.0,0.0010000000000141666,1.0,22756.0,0.0,0.0,0.0,125.0,8.0,1024.0,1.0,4.357115009510384,0,0.00043407747932475843,mathso,ce_mathso
107602,0,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],0,0,0,1874,0.0,0.0,0.0010000000000001,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.00043407747931868923,mathso,ce_mathso
107602,0,Hash Join,False,Inner,False,Hash,19971,"['u.id', 'u.reputation', 'u.location']",20168,20168,20168,19971,0.0,0.0,11.474333333333314,1.0,22739.0,0.0,0.0,0.0,94.0,43.0,1024.0,32.0,4.356790460351716,0,1.0960173448853154,mathso,ce_mathso
107602,6,Hash Join,False,Inner,False,Hash,1,['t.id'],0,0,0,1,0.0,0.0,0.0016666666666666668,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0007232216190959051,mathso,ce_mathso
107602,6,Hash Join,False,Inner,False,Hash,65,"['u.id', 'u.reputation', 'u.location', 'pa.parentid', 'pt.postid']",0,0,0,65,0.0,0.0,0.0003333333333349,1.0,22756.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.357115009510384,0,0.00014474070519084617,mathso,ce_mathso
107602,6,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],0,0,0,1874,0.0,0.0,0.0006666666666665334,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.255272505103306,0,0.0002894331875891156,mathso,ce_mathso
107602,6,Hash Join,False,Inner,False,Hash,19971,"['u.id', 'u.reputation', 'u.location']",20168,20168,20168,19971,0.0,0.0,5.848666666666655,1.0,22739.0,0.0,0.0,0.0,0.0,1426.0,32768.0,1.0,4.356790460351716,0,0.8356060290584605,mathso,ce_mathso
107849,0,Hash Join,False,Inner,False,Hash,1,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield']",0,0,0,1,0.0,0.0,0.0029999999999998,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.001300933020418072,mathso,ce_mathso
107849,0,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.0010000000000001,1.0,17.0,0.0,0.0,0.0,0.0,8.0,1024.0,4.0,1.255272505103306,0,0.00043407747931868923,mathso,ce_mathso
107849,9,Hash Join,False,Inner,False,Hash,1,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield']",0,0,0,1,0.0,0.0,0.0023333333333333665,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.001012173380855079,mathso,ce_mathso
107849,9,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.00139999999999992,1.0,16.6,0.0,0.0,0.0,0.0,8.0,1024.0,4.0,1.24551266781415,0,0.0006075870628902768,mathso,ce_mathso
107849,18,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.0019999999999999003,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,4.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
107849,24,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.004,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.2304489213782739,0,0.0017337128090005312,mathso,ce_mathso
107850,0,Hash Join,False,Inner,False,Hash,1,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield']",0,0,0,1,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
107850,0,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.002,1.0,17.0,0.0,0.0,0.0,0.0,8.0,1024.0,4.0,1.255272505103306,0,0.0008677215312269133,mathso,ce_mathso
107850,9,Hash Join,False,Inner,False,Hash,1,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield']",0,0,0,1,0.0,0.0,0.0023333333333332667,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.001012173380855079,mathso,ce_mathso
107850,9,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.0017999999999999399,1.0,16.6,0.0,0.0,0.0,0.0,8.0,1024.0,4.0,1.24551266781415,0,0.0007810273534955295,mathso,ce_mathso
107850,18,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.0024999999999999,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,4.0,1.2304489213782739,0,0.001084381292219893,mathso,ce_mathso
107850,24,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.003,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.2304489213782739,0,0.001300933020418072,mathso,ce_mathso
107851,0,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
107851,0,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0009999999999999501,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.0004340774793185929,mathso,ce_mathso
107851,9,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
107851,9,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.00099999999999996,1.0,16.6,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.24551266781415,0,0.0004340774793185929,mathso,ce_mathso
107851,18,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
107851,24,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0029999999999999498,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.2304489213782739,0,0.001300933020418072,mathso,ce_mathso
107854,0,Hash Join,False,Inner,False,Hash,1,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield']",0,0,0,1,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
107854,0,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.0010000000000001,1.0,17.0,0.0,0.0,0.0,0.0,8.0,1024.0,4.0,1.255272505103306,0,0.00043407747931868923,mathso,ce_mathso
107854,9,Hash Join,False,Inner,False,Hash,1,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield']",0,0,0,1,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
107854,9,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.00160000000000004,1.0,16.6,0.0,0.0,0.0,0.0,8.0,1024.0,4.0,1.24551266781415,0,0.0006943158663544807,mathso,ce_mathso
107854,18,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,4.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
107854,24,Hash Join,False,Inner,False,Hash,1874,"['tags.id', 'tags.tagname', 'tags.count', 'tags.excerptpostid', 'tags.wikipostid', 'tags.jsonfield', 'posttags.postid', 'posttags.tagid']",0,0,0,1874,0.0,0.0,0.00350000000000005,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.2304489213782739,0,0.0015173768235043782,mathso,ce_mathso
107874,0,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,1.233285714285714,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.34894428787216664,mathso,ce_mathso
107874,0,Hash Join,False,Inner,False,Hash,952172,['u_1.id'],952172,952172,952172,952172,0.0,0.0,307.0621428571429,1.0,22739.0,0.0,0.0,0.0,2046.0,49.0,2048.0,1024.0,4.356790460351716,0,2.4886383320124548,mathso,ce_mathso
107874,0,Hash Join,False,Inner,False,Hash,2022241,"['pa.owneruserid', 'pa.parentid', 'pq.id']",2025942,2025942,2025942,2022241,0.0,0.0,978.9754285714287,1.0,120305.0,0.0,0.0,20494.0,27040.0,61.0,2048.0,2048.0,5.080287287372363,0,2.9912151865398187,mathso,ce_mathso
107874,0,Hash Join,False,Inner,False,Hash,3557569,['pq.id'],3557569,3557569,3557569,3557569,0.0,0.0,2172.6782857142857,1.0,60168.0,0.0,0.0,0.0,8190.0,48.0,2048.0,4096.0,4.77937279364072,0,3.3371952669452942,mathso,ce_mathso
107874,6,Hash Join,False,Inner,False,Hash,1,"['u.age', 'u.id']",0,0,0,1,0.0,0.0,0.0008571428571428287,1.0,22739.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.356790460351716,0,0.00037209296741678104,mathso,ce_mathso
107874,6,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,0.4481428571428571,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.16081140648030193,mathso,ce_mathso
107874,6,Hash Join,False,Inner,False,Hash,952172,['u_1.id'],0,0,0,952172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107874,6,Hash Join,False,Inner,False,Hash,2022241,"['pa.owneruserid', 'pa.parentid', 'pq.id']",0,0,0,2022241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107874,6,Hash Join,False,Inner,False,Hash,3557569,['pq.id'],0,0,0,3557569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107875,0,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,0.6651428571428573,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.22145149874767692,mathso,ce_mathso
107875,0,Hash Join,False,Inner,False,Hash,952172,['u_1.id'],952172,952172,952172,952172,0.0,0.0,308.5585714285714,1.0,22739.0,0.0,0.0,0.0,2046.0,49.0,2048.0,1024.0,4.356790460351716,0,2.490742833781304,mathso,ce_mathso
107875,0,Hash Join,False,Inner,False,Hash,2022241,"['pa.owneruserid', 'pa.parentid', 'pq.id']",2025942,2025942,2025942,2022241,0.0,0.0,1007.8595714285715,1.0,120305.0,0.0,0.0,20494.0,27040.0,61.0,2048.0,2048.0,5.080287287372363,0,3.0038307186669857,mathso,ce_mathso
107875,0,Hash Join,False,Inner,False,Hash,3557569,['pq.id'],3557569,3557569,3557569,3557569,0.0,0.0,2029.8211428571428,1.0,60168.0,0.0,0.0,0.0,8190.0,48.0,2048.0,4096.0,4.77937279364072,0,3.307671676191298,mathso,ce_mathso
107875,6,Hash Join,False,Inner,False,Hash,1,"['u.age', 'u.id']",0,0,0,1,0.0,0.0,0.001000000000000643,1.0,22739.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.356790460351716,0,0.0004340774793188819,mathso,ce_mathso
107875,6,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,0.327,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.1228709228644355,mathso,ce_mathso
107875,6,Hash Join,False,Inner,False,Hash,952172,['u_1.id'],0,0,0,952172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107875,6,Hash Join,False,Inner,False,Hash,2022241,"['pa.owneruserid', 'pa.parentid', 'pq.id']",0,0,0,2022241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107875,6,Hash Join,False,Inner,False,Hash,3557569,['pq.id'],0,0,0,3557569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107877,0,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,1.223,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.34693946269899056,mathso,ce_mathso
107877,0,Hash Join,False,Inner,False,Hash,952172,['u_1.id'],952172,952172,952172,952172,0.0,0.0,320.64128571428574,1.0,22739.0,0.0,0.0,0.0,2046.0,49.0,2048.0,1024.0,4.356790460351716,0,2.5073717894765797,mathso,ce_mathso
107877,0,Hash Join,False,Inner,False,Hash,2022241,"['pa.owneruserid', 'pa.parentid', 'pq.id']",2025942,2025942,2025942,2022241,0.0,0.0,967.6382857142856,1.0,120305.0,0.0,0.0,20494.0,27040.0,61.0,2048.0,2048.0,5.080287287372363,0,2.9861616306674135,mathso,ce_mathso
107877,0,Hash Join,False,Inner,False,Hash,3557569,['pq.id'],3557569,3557569,3557569,3557569,0.0,0.0,1983.7994285714285,1.0,60168.0,0.0,0.0,0.0,8190.0,48.0,2048.0,4096.0,4.77937279364072,0,3.2977166262297355,mathso,ce_mathso
107877,6,Hash Join,False,Inner,False,Hash,1,"['u.age', 'u.id']",0,0,0,1,0.0,0.0,0.0008571428571428287,1.0,22739.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.356790460351716,0,0.00037209296741678104,mathso,ce_mathso
107877,6,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,0.3512857142857143,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.13074718545331032,mathso,ce_mathso
107877,6,Hash Join,False,Inner,False,Hash,952172,['u_1.id'],0,0,0,952172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107877,6,Hash Join,False,Inner,False,Hash,2022241,"['pa.owneruserid', 'pa.parentid', 'pq.id']",0,0,0,2022241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107877,6,Hash Join,False,Inner,False,Hash,3557569,['pq.id'],0,0,0,3557569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107878,0,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,1.1634285714285715,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.33514256094148354,mathso,ce_mathso
107878,0,Hash Join,False,Inner,False,Hash,952172,['u_1.id'],952172,952172,952172,952172,0.0,0.0,299.8307142857143,1.0,22739.0,0.0,0.0,0.0,2046.0,49.0,2048.0,1024.0,4.356790460351716,0,2.4783221748844704,mathso,ce_mathso
107878,0,Hash Join,False,Inner,False,Hash,2022241,"['pa.owneruserid', 'pa.parentid', 'pq.id']",2025942,2025942,2025942,2022241,0.0,0.0,972.2365714285713,1.0,120305.0,0.0,0.0,20494.0,27040.0,61.0,2048.0,2048.0,5.080287287372363,0,2.988218420101779,mathso,ce_mathso
107878,0,Hash Join,False,Inner,False,Hash,3557569,['pq.id'],3557569,3557569,3557569,3557569,0.0,0.0,1879.7452857142857,1.0,60168.0,0.0,0.0,0.0,8190.0,48.0,2048.0,4096.0,4.77937279364072,0,3.2743299818878286,mathso,ce_mathso
107878,6,Hash Join,False,Inner,False,Hash,1,"['u.age', 'u.id']",0,0,0,1,0.0,0.0,0.0008571428571468857,1.0,22739.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.356790460351716,0,0.0003720929674185154,mathso,ce_mathso
107878,6,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,0.38128571428571423,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.1402835202177401,mathso,ce_mathso
107878,6,Hash Join,False,Inner,False,Hash,952172,['u_1.id'],0,0,0,952172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107878,6,Hash Join,False,Inner,False,Hash,2022241,"['pa.owneruserid', 'pa.parentid', 'pq.id']",0,0,0,2022241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107878,6,Hash Join,False,Inner,False,Hash,3557569,['pq.id'],0,0,0,3557569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107880,0,Hash Join,False,Inner,False,Hash,1,['t.id'],0,0,0,1,0.0,0.0,0.0009999999999999714,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0004340774793185929,mathso,ce_mathso
107880,0,Hash Join,False,Inner,False,Hash,1,"['u.id', 'u.reputation', 'u.location', 'pa.parentid', 'pt.postid']",0,0,0,1,0.0,0.0,0.0005714285714312571,1.0,22760.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.357191338783729,0,0.0002480973971528915,mathso,ce_mathso
107880,0,Hash Join,False,Inner,False,Hash,264,"['u.id', 'u.reputation', 'u.location']",638,638,638,264,0.0,0.0,0.4268571428571387,1.0,22739.0,0.0,0.0,0.0,0.0,44.0,1024.0,1.0,4.356790460351716,0,0.15438049366505202,mathso,ce_mathso
107880,0,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],0,0,0,1874,0.0,0.0,0.0008571428571427286,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.0003720929674166847,mathso,ce_mathso
107880,6,Hash Join,False,Inner,False,Hash,264,"['u.id', 'u.reputation', 'u.location']",0,0,0,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107880,6,Hash Join,False,Inner,False,Hash,945,"['u.id', 'u.reputation', 'u.location', 'pa.parentid']",0,0,0,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107880,6,Hash Join,False,Inner,False,Hash,1672,"['u.id', 'u.reputation', 'u.location', 'pa.parentid', 'pt.postid', 'pt.tagid']",0,0,0,1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
107910,0,Hash Join,False,Inner,False,Hash,1,['t.id'],0,0,0,1,0.0,0.0,0.0009999999999998,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0004340774793185929,mathso,ce_mathso
107910,0,Hash Join,False,Inner,False,Hash,3,"['u.id', 'u.reputation', 'u.location', 'pa.parentid', 'pt.postid']",0,0,0,3,0.0,0.0,0.0010000000000047,1.0,22756.0,0.0,0.0,0.0,4.0,8.0,1024.0,1.0,4.357115009510384,0,0.0004340774793207123,mathso,ce_mathso
107910,0,Hash Join,False,Inner,False,Hash,994,"['u.id', 'u.reputation', 'u.location']",1006,1006,1006,994,0.0,0.0,0.804000000000002,1.0,22739.0,0.0,0.0,0.0,3.0,39.0,1024.0,2.0,4.356790460351716,0,0.25623653320592343,mathso,ce_mathso
107910,0,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],0,0,0,1874,0.0,0.0,0.024,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.010299956639811961,mathso,ce_mathso
107910,9,Hash Join,False,Inner,False,Hash,1,['t.id'],0,0,0,1,0.0,0.0,0.00033333333333336666,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.00014474070519017137,mathso,ce_mathso
107910,9,Hash Join,False,Inner,False,Hash,3,"['u.id', 'u.reputation', 'u.location', 'pa.parentid', 'pt.postid']",0,0,0,3,0.0,0.0,0.00080000000000288,1.0,13672.4,0.0,0.0,0.0,2.4,8.0,1024.0,1.0,4.135876518784276,0,0.00034729668536475505,mathso,ce_mathso
107910,9,Hash Join,False,Inner,False,Hash,994,"['u.id', 'u.reputation', 'u.location']",1006,1006,1006,994,0.0,0.0,0.8396666666666684,1.0,22739.0,0.0,0.0,0.0,3.0,39.0,1024.0,2.0,4.356790460351716,0,0.2647391393456015,mathso,ce_mathso
107910,9,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],0,0,0,1874,0.0,0.0,0.0033333333333332997,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.001445240874180953,mathso,ce_mathso
107910,9,Hash Join,False,Inner,False,Hash,3240,"['pa.owneruserid', 'pa.parentid', 'pt.postid']",0,0,0,3240,0.0,0.0,0.0034999999999999,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,4.0,1.2304489213782739,0,0.001517376823504282,mathso,ce_mathso
107910,18,Hash Join,False,Inner,False,Hash,3,"['u.id', 'u.reputation', 'u.location', 'pa.parentid', 'pt.postid']",0,0,0,3,0.0,0.0,0.0010000000000003,1.0,47.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.6812412373755872,0,0.00043407747931878556,mathso,ce_mathso
107910,18,Hash Join,False,Inner,False,Hash,3240,"['pa.owneruserid', 'pa.parentid', 'pt.postid']",0,0,0,3240,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,4.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
