query_id,treatment_id,parent_node,Parent Relationship,Join Type,Parallel Aware,Hash Cond,Node Type,Plan Rows,Output,Plan Width,Join Filter,left_child_input_actual_rows,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,output_rows,input_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,execution_log_time,shared_read_blocks_log,run_id,dbname,data_folder_name
3978,0,Nested Loop,Outer,Inner,False,(posttags_1.postid = posts_1.id),Hash Join,1,"['posttags_1.postid', 'posttags_1.tagid']",8,0,1,3641094,0,1,0,1,0.0110000000000241,1.0,60170.0,0.0,0.0,0.0,0.0,0.004751155591011417,4.779387229222635,0,mathso,ce_mathso
3978,0,Sort,Outer,Inner,False,(tags.tagname = tags_1.tagname),Hash Join,3,"['(count(posttags_1.postid))', '(count(posttags.postid))', 'tags.tagname']",32,0,0,648,0,1,0,0,0.0149999999999863,1.0,60170.0,0.0,0.0,0.0,0.0,0.0064660422492258856,4.779387229222635,0,mathso,ce_mathso
3978,9,Aggregate,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,3641094,"['tags.tagname', 'posttags.postid']",20,0,0,3641094,0,1943,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3978,9,Hash Join,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,3641094,"['posttags.postid', 'posttags.tagid']",8,0,0,3557569,0,3641094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3978,9,Nested Loop,Outer,Inner,False,(posttags_1.postid = posts_1.id),Hash Join,1,"['posttags_1.postid', 'posttags_1.tagid']",8,0,1,3641094,0,1,0,1,0.012666666666689199,1.0,60170.0,0.0,0.0,0.0,0.0,0.005466514807114785,4.779387229222635,0,mathso,ce_mathso
3978,9,Sort,Outer,Inner,False,(tags.tagname = tags_1.tagname),Hash Join,3,"['(count(posttags_1.postid))', '(count(posttags.postid))', 'tags.tagname']",32,0,0,648,0,1,0,0,0.01459999999999578,1.0,60169.6,0.0,0.0,0.0,0.0,0.00629485798138355,4.779384342144638,0,mathso,ce_mathso
3978,18,Aggregate,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,3641094,"['tags.tagname', 'posttags.postid']",20,0,0,3641094,0,1943,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3978,18,Hash Join,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,3641094,"['posttags.postid', 'posttags.tagid']",8,0,0,3557569,0,3641094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3978,18,Sort,Outer,Inner,False,(tags.tagname = tags_1.tagname),Hash Join,3,"['(count(posttags_1.postid))', '(count(posttags.postid))', 'tags.tagname']",32,0,0,648,0,1,0,0,0.0160000000000195,1.0,60169.0,0.0,0.0,0.0,0.0,0.0068937079479088085,4.779380011491656,0,mathso,ce_mathso
3978,24,Aggregate,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,3641094,"['tags.tagname', 'posttags.postid']",20,0,0,3641094,0,1943,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3978,24,Hash Join,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,3641094,"['posttags.postid', 'posttags.tagid']",8,0,0,3557569,0,3641094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3978,24,Sort,Outer,Inner,False,(tags.tagname = tags_1.tagname),Hash Join,3,"['(count(posttags_1.postid))', '(count(posttags.postid))', 'tags.tagname']",32,0,0,648,0,1,0,0,0.0209999999999581,1.0,60169.0,0.0,0.0,0.0,0.0,0.009025742086892451,4.779380011491656,0,mathso,ce_mathso
3981,0,Aggregate,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,3641094,"['tags.tagname', 'posttags.postid']",20,0,0,3641094,0,1943,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3981,0,Hash Join,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,3641094,"['posttags.postid', 'posttags.tagid']",8,0,0,3557569,0,3641094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3981,0,Nested Loop,Outer,Inner,False,(posttags_1.postid = posts_1.id),Hash Join,1,"['posttags_1.postid', 'posttags_1.tagid']",8,0,1,3641094,0,1,0,1,0.0120000000000004,1.0,60170.0,0.0,0.0,0.0,0.0,0.005180512503780505,4.779387229222635,0,mathso,ce_mathso
3981,0,Sort,Outer,Inner,False,(tags.tagname = tags_1.tagname),Hash Join,3,"['(count(posttags_1.postid))', '(count(posttags.postid))', 'tags.tagname']",32,0,0,648,0,1,0,0,0.01400000000001,1.0,60170.0,0.0,0.0,0.0,0.0,0.006037954997321456,4.779387229222635,0,mathso,ce_mathso
3981,9,Aggregate,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,3641094,"['tags.tagname', 'posttags.postid']",20,0,0,3641094,0,1943,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3981,9,Hash Join,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,3641094,"['posttags.postid', 'posttags.tagid']",8,0,0,3557569,0,3641094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3981,9,Nested Loop,Outer,Inner,False,(posttags_1.postid = posts_1.id),Hash Join,1,"['posttags_1.postid', 'posttags_1.tagid']",8,0,1,3641094,0,1,0,1,0.0173333333333403,1.0,60170.0,0.0,0.0,0.0,0.0,0.0074632745631833955,4.779387229222635,0,mathso,ce_mathso
3981,9,Sort,Outer,Inner,False,(tags.tagname = tags_1.tagname),Hash Join,3,"['(count(posttags_1.postid))', '(count(posttags.postid))', 'tags.tagname']",32,0,0,648,0,1,0,0,0.0134000000000128,1.0,60169.6,0.0,0.0,0.0,0.0,0.005780899954657756,4.779384342144638,0,mathso,ce_mathso
3981,18,Aggregate,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,3641094,"['tags.tagname', 'posttags.postid']",20,0,0,3641094,0,1943,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3981,18,Hash Join,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,3641094,"['posttags.postid', 'posttags.tagid']",8,0,0,3557569,0,3641094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3981,18,Sort,Outer,Inner,False,(tags.tagname = tags_1.tagname),Hash Join,3,"['(count(posttags_1.postid))', '(count(posttags.postid))', 'tags.tagname']",32,0,0,648,0,1,0,0,0.01449999999999815,1.0,60169.0,0.0,0.0,0.0,0.0,0.006252051369364014,4.779380011491656,0,mathso,ce_mathso
3981,24,Aggregate,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,3641094,"['tags.tagname', 'posttags.postid']",20,0,0,3641094,0,1943,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3981,24,Hash Join,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,3641094,"['posttags.postid', 'posttags.tagid']",8,0,0,3557569,0,3641094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mathso,ce_mathso
3981,24,Sort,Outer,Inner,False,(tags.tagname = tags_1.tagname),Hash Join,3,"['(count(posttags_1.postid))', '(count(posttags.postid))', 'tags.tagname']",32,0,0,648,0,1,0,0,0.02150000000006,1.0,60169.0,0.0,0.0,0.0,0.0,0.00923837096849192,4.779380011491656,0,mathso,ce_mathso
4202,0,Hash,Outer,Inner,False,(pa.parentid = pt.postid),Hash Join,3241,"['pt.postid', 'pa.parentid', 'pa.id']",12,0,1,3557569,0,1874,0,1,0.011999999999999976,1.0,17.0,0.0,0.0,0.0,0.0,0.005180512503780314,1.255272505103306,0,mathso,ce_mathso
4202,0,Hash,Outer,Inner,False,(posts.id = pt.postid),Hash Join,1065,"['posts.body', 'posts.id', 'pa.id']",40,0,1,3557569,0,3241,0,1,0.017249999999999974,1.0,18.0,0.0,0.0,0.0,0.0,0.007427698525322858,1.2787536009528289,0,mathso,ce_mathso
4202,0,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,['pt.postid'],4,0,1,3641094,0,1,0,1,0.01550000000000005,1.0,17.0,0.0,0.0,0.0,0.0,0.006679927740825588,1.255272505103306,0,mathso,ce_mathso
4202,0,Sort,Outer,Inner,False,(v.postid = pa.id),Hash Join,3732,"[""CASE WHEN (posts.body ~~ '%jon%skeet%'::text) THEN 1 ELSE 0 END"", 'v.votetypeid', 'posts.id']",12,0,1,12465841,0,1065,0,1,0.02500000000000005,1.0,19.0,0.0,0.0,0.0,0.0,0.01072386539177316,1.3010299956639813,0,mathso,ce_mathso
4202,6,Hash,Outer,Inner,False,(pa.parentid = posts.id),Hash Join,1065,"['posts.body', 'posts.id', 'pa.id']",40,0,1,3557569,0,1874,0,1,0.011999999999999867,1.0,18.0,0.0,0.0,0.0,0.0,0.00518051250378022,1.2787536009528289,0,mathso,ce_mathso
4202,6,Hash,Outer,Inner,False,(posts.id = pt.postid),Hash Join,1874,"['pt.postid', 'posts.body', 'posts.id']",40,0,1,3557569,0,1874,0,1,0.015333333333333301,1.0,17.0,0.0,0.0,0.0,0.0,0.00660864428036128,1.255272505103306,0,mathso,ce_mathso
4202,6,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,['pt.postid'],4,0,1,3641094,0,1,0,1,0.011333333333333466,1.0,17.0,0.0,0.0,0.0,0.0,0.004894321731049285,1.255272505103306,0,mathso,ce_mathso
4202,6,Sort,Outer,Inner,False,(v.postid = pa.id),Hash Join,3732,"[""CASE WHEN (posts.body ~~ '%jon%skeet%'::text) THEN 1 ELSE 0 END"", 'v.votetypeid', 'posts.id']",12,0,1,12465841,0,1065,0,1,0.015,1.0,19.0,0.0,0.0,0.0,0.0,0.006466042249231681,1.3010299956639813,0,mathso,ce_mathso
4481,0,Aggregate,Outer,Inner,False,(posts.owneruserid = users.id),Hash Join,1,['users.id'],4,0,861,110,1132,1227,7,1993,1.3770000000000664,1.0,82908.0,0.0,0.0,4.0,4.0,0.3760291817281924,4.91860167696984,0,mathso,ce_mathso
4481,9,Aggregate,Outer,Inner,False,(posts.owneruserid = users.id),Hash Join,1,['users.id'],4,0,861,110,1132,1227,7,1993,1.4064000000000305,1.0,82907.6,0.0,0.0,4.0,4.0,0.38136781891155375,4.918599581682093,0,mathso,ce_mathso
4481,18,Aggregate,Outer,Inner,False,(posts.owneruserid = users.id),Hash Join,1,['users.id'],4,0,861,110,1132,1227,7,1993,1.584999999999923,1.0,82907.0,0.0,0.0,4.0,4.0,0.4124605474299483,4.918596438731519,0,mathso,ce_mathso
4481,24,Aggregate,Outer,Inner,False,(posts.owneruserid = users.id),Hash Join,1,['users.id'],4,0,861,110,1132,1227,7,1993,0.49749999999994543,1.0,82907.0,0.0,0.0,0.0,0.0,0.17536683106133316,4.918596438731519,0,mathso,ce_mathso
5125,0,Sort,Outer,Inner,False,((q.id = a.parentid) AND (q.acceptedanswerid = a.id)),Hash Join,1,"['a.id', 'a.body', 'a.score']",40,0,3557569,3557569,2025942,2022241,802586,5583511,3191.5335,1.0,120305.0,0.0,0.0,13138.0,13138.0,3.5041354631128407,5.080287287372363,0,mathso,ce_mathso
5125,6,Sort,Outer,Inner,False,((q.id = a.parentid) AND (q.acceptedanswerid = a.id)),Hash Join,1,"['a.id', 'a.body', 'a.score']",40,0,3557569,3557569,2025942,2022241,802586,5583511,781.5263333333334,1.0,120305.0,0.0,0.0,8000.0,8000.0,2.8934989612075306,5.080287287372363,0,mathso,ce_mathso
6006,0,Aggregate,Outer,Inner,False,(v.postid = p.id),Hash Join,403,['v.votetypeid'],4,0,1,12465841,0,115,0,1,0.0120000000000004,1.0,60170.0,0.0,0.0,0.0,0.0,0.005180512503780505,4.779387229222635,0,mathso,ce_mathso
6006,9,Aggregate,Outer,Inner,False,(v.postid = p.id),Hash Join,403,['v.votetypeid'],4,0,1,12465841,0,115,0,1,0.014666666666679798,1.0,60170.0,0.0,0.0,0.0,0.0,0.006323393378878361,4.779387229222635,0,mathso,ce_mathso
6582,0,Hash,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,204,"['tags.tagname', 'posts.id', 'posts.communityowneddate']",28,0,0,204,1943,1943,0,1943,0.42199999999998283,1.0,60186.0,0.0,0.0,0.0,6.0,0.15289959639374226,4.7795026966074605,0,mathso,ce_mathso
6582,0,Hash Join,Outer,Inner,False,(posttags.postid = posts.parentid),Hash Join,204,"['posttags.tagid', 'posts.id', 'posts.communityowneddate']",16,0,1,3641094,0,115,0,1,0.01649999999997925,1.0,60170.0,0.0,0.0,0.0,0.0,0.007107382974048567,4.779387229222635,0,mathso,ce_mathso
6582,0,Sort,Outer,Inner,False,(votes.postid = posts.id),Hash Join,475,['tags.tagname'],16,((votes.creationdate < posts.communityowneddate) OR (posts.communityowneddate IS NULL)),1,8317209,0,204,0,1,0.0162499999999994,1.0,60187.0,0.0,0.0,0.0,6.0,0.007000558602124338,4.779509912299787,0,mathso,ce_mathso
6582,6,Hash,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,204,"['tags.tagname', 'posts.id', 'posts.communityowneddate']",28,0,0,204,1943,1943,0,1943,0.012333333333325867,1.0,60186.0,0.0,0.0,0.0,0.0,0.005323537198599521,4.7795026966074605,0,mathso,ce_mathso
6582,6,Hash Join,Outer,Inner,False,(posttags.postid = posts.parentid),Hash Join,204,"['posttags.tagid', 'posts.id', 'posts.communityowneddate']",16,0,1,3641094,0,115,0,1,0.011333333333368466,1.0,60170.0,0.0,0.0,0.0,0.0,0.004894321731064351,4.779387229222635,0,mathso,ce_mathso
6582,6,Sort,Outer,Inner,False,(votes.postid = posts.id),Hash Join,475,['tags.tagname'],16,((votes.creationdate < posts.communityowneddate) OR (posts.communityowneddate IS NULL)),1,8317209,0,204,0,1,0.013000000000014666,1.0,60187.0,0.0,0.0,0.0,0.0,0.005609445360286669,4.779509912299787,0,mathso,ce_mathso
6680,0,Aggregate,Outer,Inner,False,(p.tagid = t.id),Hash Join,3641094,['t.tagname'],16,0,3641094,3641094,1943,1943,3641094,3643037,1100.87175,1.0,16128.0,0.0,0.0,4522.0,4522.0,3.042131048682174,4.207607441911914,0,mathso,ce_mathso
6680,6,Aggregate,Outer,Inner,False,(p.tagid = t.id),Hash Join,3641094,['t.tagname'],16,0,3641094,3641094,1943,1943,3641094,3643037,732.4156666666667,1.0,16128.0,0.0,0.0,0.0,0.0,2.8653501827914947,4.207607441911914,0,mathso,ce_mathso
6705,0,Sort,Outer,Inner,False,(p.owneruserid = u.id),Hash Join,3408507,"['u.id', 'u.displayname', 'u.reputation', 'p.id']",23,0,3557569,3557569,952172,952172,3412283,4509741,2275.6220000000003,1.0,82908.0,0.0,0.0,16899.0,16899.0,3.357290928313047,4.91860167696984,0,mathso,ce_mathso
6705,6,Aggregate,Outer,Inner,False,(p.owneruserid = u.id),Hash Join,3408507,"['u.id', 'u.displayname', 'u.reputation', 'p.id']",23,0,3557569,3557569,952172,952172,3412283,4509741,1301.6694285714286,1.0,82908.0,0.0,0.0,7273.0,7273.0,3.114834221114222,4.91860167696984,0,mathso,ce_mathso
6709,0,Hash,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,7496,"['posttags.postid', 'tags.tagname']",20,0,1,3641094,0,4,0,1,0.013749999999999875,1.0,17.0,0.0,0.0,0.0,0.0,0.005930867219212415,1.255272505103306,0,mathso,ce_mathso
6709,0,Sort,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,7496,"['tags.tagname', 'posts.id', 'posts.viewcount']",24,0,1,3557569,0,7496,0,1,0.027000000000000052,1.0,18.0,0.0,0.0,0.0,0.0,0.011570443597278254,1.2787536009528289,0,mathso,ce_mathso
6709,6,Hash,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,7496,"['posttags.postid', 'tags.tagname']",20,0,1,3641094,0,4,0,1,0.016333333333333266,1.0,17.0,0.0,0.0,0.0,0.0,0.00703616964571824,1.255272505103306,0,mathso,ce_mathso
6709,6,Sort,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,7496,"['tags.tagname', 'posts.id', 'posts.viewcount']",24,0,1,3557569,0,7496,0,1,0.053666666666666564,1.0,18.0,0.0,0.0,0.0,0.0,0.022703241119917228,1.2787536009528289,0,mathso,ce_mathso
6710,0,Hash,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,7496,"['posttags.postid', 'tags.tagname']",20,0,1,3641094,0,4,0,1,0.016250000000000025,1.0,17.0,0.0,0.0,0.0,0.0,0.007000558602124623,1.255272505103306,0,mathso,ce_mathso
6710,0,Sort,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,7496,"['tags.tagname', 'posts.id', 'posts.viewcount']",24,0,1,3557569,0,7496,0,1,0.026749999999999774,1.0,18.0,0.0,0.0,0.0,0.0,0.011464711525689968,1.2787536009528289,0,mathso,ce_mathso
6710,6,Hash,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,7496,"['posttags.postid', 'tags.tagname']",20,0,1,3641094,0,4,0,1,0.015666666666666634,1.0,17.0,0.0,0.0,0.0,0.0,0.006751199503011179,1.255272505103306,0,mathso,ce_mathso
6710,6,Sort,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,7496,"['tags.tagname', 'posts.id', 'posts.viewcount']",24,0,1,3557569,0,7496,0,1,0.07199999999999994,1.0,18.0,0.0,0.0,0.0,0.0,0.03019478535675115,1.2787536009528289,0,mathso,ce_mathso
6765,0,Sort,Outer,Inner,False,(p.id = votes.postid),Hash Join,247811,"['votes.postid', '(sum(CASE WHEN (votes.votetypeid = 2) THEN 1 ELSE 0 END))', '(sum(CASE WHEN (votes.votetypeid = 3) THEN 1 ELSE 0 END))', 'p.id', '((sum(CASE WHEN (votes.votetypeid = 2) THEN 1 ELSE 0 END)) + (sum(CASE WHEN (votes.votetypeid = 3) THEN 1 ELSE 0 END)))']",32,0,3557569,3557569,514249,247811,159552,4071818,2136.951,1.0,139815.0,0.0,0.0,212192.0,226685.0,3.329997747330441,5.145556873227284,0,mathso,ce_mathso
6765,6,Sort,Outer,Inner,False,(p.id = votes.postid),Hash Join,247811,"['votes.postid', '(sum(CASE WHEN (votes.votetypeid = 2) THEN 1 ELSE 0 END))', '(sum(CASE WHEN (votes.votetypeid = 3) THEN 1 ELSE 0 END))', 'p.id', '((sum(CASE WHEN (votes.votetypeid = 2) THEN 1 ELSE 0 END)) + (sum(CASE WHEN (votes.votetypeid = 3) THEN 1 ELSE 0 END)))']",32,0,3557569,3557569,514249,247811,159552,4071818,993.7574285714285,1.0,139815.0,0.0,0.0,53974.0,79571.0,2.997717191020772,5.145556873227284,0,mathso,ce_mathso
7083,0,Sort,Outer,Inner,False,(posts.owneruserid = u.id),Hash Join,1470998,"['posts.owneruserid', 'u.reputation', 'posts.score']",12,0,1531627,1535328,952172,952172,1465277,2483799,1371.1081428571429,1.0,82908.0,0.0,0.0,9578.0,9578.0,3.1373883416879753,4.91860167696984,0,mathso,ce_mathso
7083,6,Aggregate,Outer,Inner,False,(posts.owneruserid = u.id),Hash Join,1470998,"['posts.owneruserid', 'u.reputation', 'posts.score']",12,0,1531627,1535328,952172,952172,1465277,2483799,571.6832857142857,1.0,82908.0,0.0,0.0,0.0,0.0,2.7579145080164498,4.91860167696984,0,mathso,ce_mathso
7085,0,Sort,Outer,Inner,False,(posts.owneruserid = u.id),Hash Join,1086791,"['posts.owneruserid', 'u.reputation', 'posts.score']",12,0,1531627,1535328,704949,703476,200140,2236576,1203.9968571428574,1.0,82908.0,0.0,0.0,8593.0,8593.0,3.0809859141911407,4.91860167696984,0,mathso,ce_mathso
7085,6,Aggregate,Outer,Inner,False,(posts.owneruserid = u.id),Hash Join,1086791,"['posts.owneruserid', 'u.reputation', 'posts.score']",12,0,1531627,1535328,704949,703476,200140,2236576,350.12100000000004,1.0,82908.0,0.0,0.0,0.0,0.0,2.5454568047185058,4.91860167696984,0,mathso,ce_mathso
7353,0,Aggregate,Outer,Inner,False,(q.acceptedanswerid = a.id),Hash Join,26,['a.score'],4,((a.owneruserid <> q.owneruserid) OR (q.owneruserid IS NULL)),1,3557569,0,114,0,1,0.0199999999999818,1.0,60169.0,0.0,0.0,0.0,0.0,0.008600171761909817,4.779380011491656,0,mathso,ce_mathso
7353,9,Aggregate,Outer,Inner,False,(q.acceptedanswerid = a.id),Hash Join,26,['a.score'],4,((a.owneruserid <> q.owneruserid) OR (q.owneruserid IS NULL)),1,3557569,0,114,0,1,0.0129999999999578,1.0,60169.0,0.0,0.0,0.0,0.0,0.0056094453602622985,4.779380011491656,0,mathso,ce_mathso
7521,0,Aggregate,Outer,Inner,False,(q.acceptedanswerid = a.id),Hash Join,14,"['a.id', 'a.score']",8,0,1,3408392,0,65,0,1,0.0090000000000145,1.0,60169.0,0.0,0.0,0.0,0.0,0.003891166236916785,4.779380011491656,0,mathso,ce_mathso
7521,9,Aggregate,Outer,Inner,False,(q.acceptedanswerid = a.id),Hash Join,14,"['a.id', 'a.score']",8,0,1,3408392,0,65,0,1,0.0190000000000054,1.0,60169.0,0.0,0.0,0.0,0.0,0.008174184006428721,4.779380011491656,0,mathso,ce_mathso
8196,0,Sort,Outer,Inner,False,(p.id = a.parentid),Hash Join,29,"['p.id', 'p.answercount']",8,0,2754982,2752373,2,65,0,2754984,230.372,1.0,120305.0,0.0,0.0,0.0,0.0,2.3643108006776874,5.080287287372363,0,mathso,ce_mathso
8196,9,Sort,Outer,Inner,False,(p.id = a.parentid),Hash Join,29,"['p.id', 'p.answercount']",8,0,2754982,2752373,2,65,0,2754984,219.7108,1.0,96251.4,0.0,0.0,0.0,0.0,2.3438235849316866,4.983411567206635,0,mathso,ce_mathso
8196,18,Sort,Outer,Inner,False,(p.id = a.parentid),Hash Join,29,"['p.id', 'p.answercount']",8,0,2754982,2752373,2,65,0,2754984,249.12649999999996,1.0,60171.0,0.0,0.0,0.0,0.0,2.3981597061011173,4.779394446833662,0,mathso,ce_mathso
8196,24,Sort,Outer,Inner,False,(p.id = a.parentid),Hash Join,29,"['p.id', 'p.answercount']",8,0,2754982,2752373,2,65,0,2754984,328.73550000000006,1.0,60171.0,0.0,0.0,0.0,0.0,2.518165706694686,4.779394446833662,0,mathso,ce_mathso
8383,0,Aggregate,Outer,Inner,False,(v.postid = p.id),Hash Join,9441213,"['p.posttypeid', 'v.votetypeid']",8,0,9435876,9441213,3557569,3557569,8349664,12993445,10747.101666666667,1.0,139815.0,0.0,0.0,48106.0,48106.0,4.031331765787136,5.145556873227284,0,mathso,ce_mathso
8383,6,Aggregate,Outer,Inner,False,(v.postid = p.id),Hash Join,9441213,"['p.posttypeid', 'v.votetypeid']",8,0,9435876,9441213,3557569,3557569,8349664,12993445,4070.650666666667,1.0,139815.0,0.0,0.0,38879.0,38879.0,3.609770509985119,5.145556873227284,0,mathso,ce_mathso
8477,0,Sort,Outer,Inner,False,(v.userid = u.id),Hash Join,106365,"['u.id', 'u.reputation', 'v.id']",12,0,1135205,1133145,952172,952172,1135205,2087377,1144.9291428571428,1.0,102385.0,0.0,0.0,8441.0,8441.0,3.0591577643874546,5.0102405763818245,0,mathso,ce_mathso
8477,6,Aggregate,Outer,Inner,False,(v.userid = u.id),Hash Join,106365,"['u.id', 'u.reputation', 'v.id']",12,0,1135205,1133145,952172,952172,1135205,2087377,346.287,1.0,102385.0,0.0,0.0,0.0,0.0,2.5406885266625228,5.0102405763818245,0,mathso,ce_mathso
8478,0,Sort,Outer,Inner,False,(v.userid = u.id),Hash Join,106365,"['u.reputation', 'u.id', 'v.id']",12,0,1135205,1133145,952172,952172,1135205,2087377,1100.2734285714284,1.0,102385.0,0.0,0.0,8441.0,8441.0,3.041895160730941,5.0102405763818245,0,mathso,ce_mathso
8478,6,Aggregate,Outer,Inner,False,(v.userid = u.id),Hash Join,106365,"['u.reputation', 'u.id', 'v.id']",12,0,1135205,1133145,952172,952172,1135205,2087377,343.96214285714296,1.0,102385.0,0.0,0.0,0.0,0.0,2.5377714369562887,5.0102405763818245,0,mathso,ce_mathso
8479,0,Sort,Outer,Inner,False,(v.userid = u.id),Hash Join,106365,"['u.reputation', 'u.id', 'v.id']",12,0,1135205,1133145,952172,952172,1135205,2087377,1151.7895714285714,1.0,102385.0,0.0,0.0,8441.0,8441.0,3.0617500390312005,5.0102405763818245,0,mathso,ce_mathso
8479,6,Aggregate,Outer,Inner,False,(v.userid = u.id),Hash Join,106365,"['u.reputation', 'u.id', 'v.id']",12,0,1135205,1133145,952172,952172,1135205,2087377,348.7644285714286,1.0,102385.0,0.0,0.0,0.0,0.0,2.543775639160157,5.0102405763818245,0,mathso,ce_mathso
8730,0,0,0,Inner,False,((p.parentid = q.id) AND (p.id = q.acceptedanswerid)),Hash Join,1,"['p.owneruserid', 'p.id', 'p.score']",12,0,155001,144648,56637,118084,18746,211638,112.68799999999992,1.0,120305.0,0.0,0.0,1011.0,1011.0,2.0557146264395625,5.080287287372363,0,mathso,ce_mathso
8730,6,0,0,Inner,False,((p.parentid = q.id) AND (p.id = q.acceptedanswerid)),Hash Join,1,"['p.owneruserid', 'p.id', 'p.score']",12,0,155001,144648,56637,118084,18746,211638,32.6713333333333,1.0,120305.0,0.0,0.0,0.0,0.0,1.5272603141262564,5.080287287372363,0,mathso,ce_mathso
9119,0,Aggregate,Outer,Inner,False,(posttags.tagid = tags_2.id),Hash Join,3641094,"['tags_2.id', 'posts.id']",8,0,3641094,3641094,1943,1943,3641094,3643037,1111.2414999999999,1.0,76297.0,0.0,0.0,32260.0,32260.0,3.046199095456538,4.882513153939836,0,mathso,ce_mathso
9119,0,Hash,Outer,Inner,False,(tc.tagid = tags.id),Hash Join,1943,"['tags.tagname', 'tc.postcount']",24,0,1943,1943,1943,1943,1943,3886,1.7317500000000008,1.0,0.0,0.0,0.0,8603.0,2441.0,0.43644095174871206,0.0,0,mathso,ce_mathso
9119,0,Hash Join,Outer,Inner,False,(posts.id = posttags.postid),Hash Join,3641094,"['posts.id', 'posttags.tagid']",8,0,3557569,3557569,3641094,3641094,3641094,7198663,5915.05125,1.0,76281.0,0.0,0.0,26980.0,26980.0,3.7720319275790453,4.882422071075294,0,mathso,ce_mathso
9119,0,Hash Join,Outer,Inner,False,(vc.tagid = tags_1.id),Hash Join,1933,"['tags_1.tagname', 'vc.postcount']",24,0,1943,1943,1294,1933,1294,3237,1.3920000000006398,1.0,76297.0,0.0,0.0,32275.0,43142.0,0.3787611753164894,4.882513153939836,0,mathso,ce_mathso
9119,0,Sort,Outer,Inner,False,"(replace(tags_1.tagname, 's'::text, 'z'::text) = tags.tagname)",Hash Join,1933,"['tags.tagname', 'tc.postcount', 'tags_1.tagname', 'vc.postcount']",48,0,1294,1933,1943,1943,0,3237,2.9517499999997483,1.0,76297.0,0.0,0.0,40897.0,45602.0,0.5967894619644607,4.882513153939836,0,mathso,ce_mathso
9119,6,Aggregate,Outer,Inner,False,(posttags.tagid = tags_2.id),Hash Join,3641094,"['tags_2.id', 'posts.id']",8,0,3641094,3641094,1943,1943,3641094,3643037,777.9039999999999,1.0,76297.0,0.0,0.0,20016.0,20016.0,2.8914839341302723,4.882513153939836,0,mathso,ce_mathso
